data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2026-03-29 20:00:34.487786;1211;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Cathy Vanhorne;feminino;cartão de crédito
2026-03-29 20:05:33.090786;1212;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;Paul Williamson;masculino;boleto
2026-03-30 12:12:36.084866;1213;São Paulo;Maurício Peçanha;Smartwatch QCY;Wayne Morgan;masculino;boleto
2026-03-30 13:34:32.908532;1214;São Paulo;Floriana Peixoto;SmartTV OLED 4k TCL;Ella Thode;feminino;boleto
2026-03-30 17:57:32.874025;1215;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Gail Omar;feminino;pix
2026-03-30 18:27:33.294658;1216;Recife;Carlos Silva;Smartwatch QCY;Wesley Barnes;masculino;pix
2026-03-30 20:22:33.522128;1217;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Ellen Wolstenholme;feminino;dinheiro
2026-03-31 10:07:35.352694;1218;Recife;Carlos Silva;PlayStation 5;Christy Dixon;feminino;boleto
2026-03-31 10:45:33.419775;1219;Recife;Carlos Silva;Smartwatch QCY;Stephen Johnson;masculino;cartão de crédito
2026-03-31 12:00:35.312607;1220;Fortaleza;Ana Oliveira;PlayStation 5;Jessie Broussard;masculino;pix
2026-03-31 17:30:32.746838;1221;São Paulo;Floriana Peixoto;SmartTV OLED 4k TCL;Philip Torres;masculino;pix
2026-03-31 20:11:32.359054;1222;Fortaleza;Matheus Pereira;SmartTV OLED 4k TCL;Glenn Showalter;masculino;cartão de crédito
2026-04-01 14:16:32.557249;1223;Fortaleza;Matheus Pereira;Smartwatch QCY;Mildred Mcpherson;feminino;boleto
2026-04-01 16:33:34.080236;1224;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Leonard Garrett;masculino;boleto
2026-04-01 17:46:32.204365;1225;Fortaleza;Ana Oliveira;PlayStation 5;Diane Owen;feminino;dinheiro
2026-04-01 18:30:32.719494;1226;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Ralph West;masculino;cartão de crédito
2026-04-02 10:25:35.836289;1227;Recife;Carlos Silva;SmartTV OLED 4k TCL;Robert Flores;masculino;dinheiro
2026-04-02 12:48:33.913910;1228;São Paulo;Maurício Peçanha;Smartwatch QCY;Brian Reaves;masculino;boleto
2026-04-02 13:23:33.103509;1229;São Paulo;Maurício Peçanha;PlayStation 5;Deborah Shaw;feminino;pix
2026-04-02 14:18:35.580381;1230;Recife;Fernanda Costa;Smartwatch QCY;Brandy Rash;feminino;cartão de crédito
2026-04-02 15:33:33.776575;1231;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Daniell Waggoner;feminino;boleto
2026-04-02 15:43:34.272830;1232;São Paulo;Floriana Peixoto;Smartwatch QCY;Javier Danna;masculino;cartão de crédito
2026-04-02 16:08:32.237186;1233;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Patricia Rodriguez;feminino;boleto
2026-04-02 16:10:36.535291;1234;Salvador;Carla Montenegro;PlayStation 5;Mary Jackson;feminino;cartão de crédito
2026-04-02 16:50:33.430845;1235;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Kareem Elston;masculino;pix
2026-04-02 18:36:34.799466;1236;Salvador;Carla Montenegro;Geladeira Eletrolux;Beau Paz;masculino;cartão de crédito
2026-04-03 11:34:33.150282;1237;Recife;Carlos Silva;Geladeira Eletrolux;Andrew Turner;masculino;pix
2026-04-03 12:07:33.005490;1238;Natal;João Pedro;Smartphone Samsung Galaxy;Woodrow Hyman;masculino;cartão de crédito
2026-04-03 13:59:34.264109;1239;Salvador;Francisco José;PlayStation 5;Ngoc Whittington;feminino;boleto
2026-04-03 14:36:33.417212;1240;Natal;Clara Neves;Geladeira Eletrolux;Cynthia Alonso;feminino;cartão de crédito
2026-04-03 15:16:35.842943;1241;Natal;João Pedro;Smartwatch QCY;Reyes Harris;masculino;cartão de crédito
2026-04-03 16:49:35.468592;1242;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Daniel Eastman;masculino;boleto
2026-04-03 18:13:35.907347;1243;Salvador;Francisco José;Smartwatch QCY;Ruthie Muellerleile;feminino;dinheiro
2026-04-03 18:20:35.296610;1244;Recife;Carlos Silva;SmartTV OLED 4k TCL;Carmen Lawrence;feminino;cartão de crédito
2026-04-03 18:55:34.046034;1245;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Sam Strong;masculino;boleto
2026-04-04 10:25:35.494275;1246;Natal;João Pedro;Smartphone Samsung Galaxy;Betty Baxter;feminino;cartão de crédito
2026-04-04 16:26:33.631779;1247;Salvador;Carla Montenegro;Geladeira Eletrolux;Kevin Reich;masculino;pix
2026-04-04 17:42:34.239221;1248;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Michael Roosa;masculino;pix
2026-04-04 18:28:33.712843;1249;Recife;Carlos Silva;SmartTV OLED 4k TCL;Michael Alejos;masculino;boleto
2026-04-05 17:19:34.308803;1250;Recife;Fernanda Costa;Smartwatch QCY;Karen Gridley;feminino;dinheiro
2026-04-05 18:09:33.544872;1251;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;Simone Perez;feminino;boleto
2026-04-05 18:39:34.578490;1252;Natal;João Pedro;SmartTV OLED 4k TCL;Christopher Bryan;masculino;dinheiro
2026-04-05 19:15:33.915278;1253;Salvador;Francisco José;Geladeira Eletrolux;Damon Chien;masculino;pix
2026-04-05 20:15:34.183384;1254;Fortaleza;Ana Oliveira;PlayStation 5;Rosario Rodriguez;feminino;pix
2026-04-05 20:27:35.950596;1255;Salvador;Francisco José;SmartTV OLED 4k TCL;Denver Saldana;masculino;pix
2026-04-06 10:11:36.249554;1256;Salvador;Carla Montenegro;Smartwatch QCY;Alexander Hubbard;masculino;dinheiro
2026-04-06 12:17:33.936594;1257;São Paulo;Maurício Peçanha;Smartphone Samsung Galaxy;Joseph Goss;masculino;dinheiro
2026-04-06 12:50:33.722513;1258;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Thomas Greer;masculino;pix
2026-04-06 12:57:34.129960;1259;Natal;Clara Neves;Geladeira Eletrolux;Alpha Vanderweide;feminino;dinheiro
2026-04-06 13:43:33.417971;1260;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Bessie Hawes;feminino;cartão de crédito
2026-04-06 14:04:34.111752;1261;Salvador;Francisco José;Smartphone Samsung Galaxy;Betty Sandoval;feminino;cartão de crédito
2026-04-06 16:05:36.302236;1262;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;Donald Brown;masculino;dinheiro
2026-04-06 18:27:32.723492;1263;Fortaleza;Matheus Pereira;PlayStation 5;Tony Anglen;masculino;boleto
2026-04-07 11:31:35.282718;1264;Recife;Fernanda Costa;Geladeira Eletrolux;Michelle Ford;feminino;pix
2026-04-07 12:04:32.325283;1265;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Cassandra Strebe;feminino;boleto
2026-04-07 12:51:33.298349;1266;Salvador;Carla Montenegro;Smartphone Samsung Galaxy;Christine Dunbar;feminino;cartão de crédito
2026-04-07 13:17:36.223987;1267;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Casey Hill;feminino;dinheiro
2026-04-07 16:03:32.371792;1268;Natal;João Pedro;Geladeira Eletrolux;Angela Yoshino;feminino;pix
2026-04-08 11:04:33.065095;1269;Salvador;Carla Montenegro;SmartTV OLED 4k TCL;Maria Fry;feminino;cartão de crédito
2026-04-08 17:12:34.145911;1270;Recife;Fernanda Costa;Geladeira Eletrolux;Rudy Deforest;masculino;cartão de crédito
2026-04-08 19:53:35.413792;1271;Natal;João Pedro;Smartphone Samsung Galaxy;Ann Otte;feminino;pix
2026-04-09 11:04:33.006396;1272;Salvador;Carla Montenegro;Smartphone Samsung Galaxy;Amanda Livingston;feminino;cartão de crédito
2026-04-09 16:35:32.513867;1273;Recife;Carlos Silva;Geladeira Eletrolux;Sandra Mehtani;feminino;pix
2026-04-09 18:13:34.235324;1274;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Kimberly Dodd;feminino;pix
2026-04-10 11:30:34.581773;1275;São Paulo;Maurício Peçanha;PlayStation 5;Joanne Rodriguez;feminino;dinheiro
2026-04-10 17:30:34.246999;1276;Natal;João Pedro;PlayStation 5;Daniel Blaisdell;masculino;cartão de crédito
2026-04-10 19:47:35.395490;1277;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;Kelvin Hall;masculino;cartão de crédito
2026-04-10 20:04:33.049621;1278;Recife;Fernanda Costa;Geladeira Eletrolux;Catherine Ryan;feminino;pix
2026-04-11 12:29:35.209637;1279;Recife;Fernanda Costa;Geladeira Eletrolux;Raymundo Mills;masculino;dinheiro
2026-04-11 12:33:34.580849;1280;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;Irene Cooley;feminino;pix
2026-04-11 14:35:33.432689;1281;Fortaleza;Matheus Pereira;SmartTV OLED 4k TCL;Janis Pauling;feminino;boleto
2026-04-11 14:40:33.089542;1282;São Paulo;Floriana Peixoto;Smartphone Samsung Galaxy;Cecil Valentin;masculino;cartão de crédito
2026-04-11 18:47:35.109604;1283;Salvador;Carla Montenegro;PlayStation 5;Scott Gerow;masculino;cartão de crédito
2026-04-11 19:41:34.831427;1284;Natal;Clara Neves;Geladeira Eletrolux;Dana Mackey;masculino;boleto
2026-04-11 20:10:36.295813;1285;Natal;Clara Neves;Smartphone Samsung Galaxy;Nancy Burnett;feminino;cartão de crédito
2026-04-12 15:25:33.472898;1286;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Cheryl Gary;feminino;cartão de crédito
2026-04-12 17:18:36.119313;1287;Recife;Carlos Silva;SmartTV OLED 4k TCL;Jared Wise;masculino;cartão de crédito
2026-04-12 17:28:35.165100;1288;Natal;João Pedro;SmartTV OLED 4k TCL;James Henry;masculino;boleto
2026-04-12 18:06:32.430798;1289;Recife;Carlos Silva;Geladeira Eletrolux;William Nebergall;masculino;boleto
2026-04-13 11:54:34.277619;1290;Recife;Carlos Silva;Geladeira Eletrolux;Teresa Mckennon;feminino;cartão de crédito
2026-04-13 12:06:32.721034;1291;Fortaleza;Ana Oliveira;Geladeira Eletrolux;Donald Boyd;masculino;cartão de crédito
2026-04-13 17:07:35.356872;1292;Salvador;Carla Montenegro;Geladeira Eletrolux;Chung Atchison;masculino;pix
2026-04-13 17:22:33.987085;1293;Recife;Fernanda Costa;Geladeira Eletrolux;Christine Granville;feminino;dinheiro
2026-04-13 19:21:32.193976;1294;Recife;Carlos Silva;SmartTV OLED 4k TCL;Mercedes Cola;feminino;pix
2026-04-13 20:31:33.827733;1295;Salvador;Carla Montenegro;Geladeira Eletrolux;Natasha Rovinsky;feminino;cartão de crédito
2026-04-14 10:50:34.533261;1296;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Cheryl Harper;feminino;dinheiro
2026-04-14 11:34:33.569594;1297;São Paulo;Floriana Peixoto;PlayStation 5;Paul Ryan;masculino;boleto
2026-04-14 12:00:32.556908;1298;Salvador;Carla Montenegro;PlayStation 5;Norma Klein;feminino;pix
2026-04-14 12:14:33.246030;1299;Fortaleza;Ana Oliveira;Smartwatch QCY;Shirley Marzett;feminino;boleto
2026-04-14 12:55:34.942681;1300;Recife;Carlos Silva;Geladeira Eletrolux;Clarence Smith;feminino;cartão de crédito
2026-04-14 18:23:33.511623;1301;Natal;Clara Neves;PlayStation 5;Gene Morgan;masculino;dinheiro
2026-04-14 19:57:33.964149;1302;Recife;Fernanda Costa;Smartphone Samsung Galaxy;Roy Maybee;masculino;boleto
2026-04-15 11:59:35.283312;1303;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Lonnie Rigatti;masculino;pix
2026-04-15 13:20:34.987658;1304;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Janis Burton;feminino;cartão de crédito
2026-04-15 14:56:33.473263;1305;Salvador;Carla Montenegro;SmartTV OLED 4k TCL;Angela Opatz;feminino;pix
2026-04-15 14:58:33.824491;1306;Fortaleza;Ana Oliveira;Smartwatch QCY;Rodney Dickerson;masculino;boleto
2026-04-15 16:51:35.248852;1307;Salvador;Francisco José;SmartTV OLED 4k TCL;Melinda Williams;feminino;dinheiro
2026-04-15 17:23:33.397198;1308;Fortaleza;Ana Oliveira;PlayStation 5;Brandy Warburton;feminino;dinheiro
2026-04-15 18:19:34.263340;1309;Fortaleza;Ana Oliveira;Geladeira Eletrolux;Michael Denton;masculino;pix
2026-04-15 18:53:34.642504;1310;Recife;Carlos Silva;PlayStation 5;John Moss;masculino;boleto
2026-04-15 19:37:32.686002;1311;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Phillip Jurado;masculino;pix
2026-04-15 20:13:36.209000;1312;Recife;Carlos Silva;Geladeira Eletrolux;Hilda Bell;feminino;cartão de crédito
2026-04-15 20:37:34.670540;1313;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Susan Blanchard;feminino;cartão de crédito
2026-04-16 12:46:35.954518;1314;Salvador;Francisco José;SmartTV OLED 4k TCL;James Osborn;masculino;cartão de crédito
2026-04-16 14:19:36.201799;1315;Recife;Carlos Silva;Smartphone Samsung Galaxy;Guadalupe Ingram;masculino;boleto
2026-04-16 16:19:35.782911;1316;Natal;João Pedro;PlayStation 5;Bruce Naill;masculino;dinheiro
2026-04-16 17:15:34.694023;1317;Recife;Carlos Silva;Smartphone Samsung Galaxy;Troy Gagnon;masculino;cartão de crédito
2026-04-16 18:13:33.824723;1318;Natal;Clara Neves;PlayStation 5;Manuel Smith;masculino;dinheiro
2026-04-16 18:33:32.930699;1319;Natal;João Pedro;Geladeira Eletrolux;Joshua Waid;masculino;cartão de crédito
2026-04-17 10:21:32.760521;1320;Fortaleza;Matheus Pereira;PlayStation 5;Sherry Gibler;feminino;boleto
2026-04-17 12:33:34.075752;1321;Fortaleza;Matheus Pereira;PlayStation 5;Evan Ward;masculino;dinheiro
2026-04-17 13:31:34.746474;1322;Fortaleza;Ana Oliveira;Smartwatch QCY;Evelyn Cook;feminino;pix
2026-04-17 17:40:33.297043;1323;Natal;Clara Neves;Smartwatch QCY;Mary Voigt;feminino;pix
2026-04-17 17:42:32.362529;1324;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Wayne Smith;masculino;pix
2026-04-17 19:06:32.366265;1325;Fortaleza;Matheus Pereira;PlayStation 5;Irene Stein;feminino;cartão de crédito
2026-04-17 20:22:35.175139;1326;Salvador;Francisco José;Geladeira Eletrolux;Patrick Mullen;masculino;pix
2026-04-18 09:57:35.216070;1327;Natal;João Pedro;Geladeira Eletrolux;Marion Dant;masculino;dinheiro
2026-04-18 10:38:36.249469;1328;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;Timothy Lee;masculino;boleto
2026-04-18 10:44:35.575145;1329;Salvador;Francisco José;SmartTV OLED 4k TCL;Thomas Bernardini;masculino;pix
2026-04-18 12:32:32.334149;1330;Recife;Fernanda Costa;PlayStation 5;Coletta Crosby;feminino;cartão de crédito
2026-04-18 13:44:33.349571;1331;Fortaleza;Matheus Pereira;SmartTV OLED 4k TCL;James Bratcher;masculino;dinheiro
2026-04-18 13:49:34.582832;1332;Natal;Clara Neves;Smartphone Samsung Galaxy;Joyce Yoshida;feminino;dinheiro
2026-04-18 16:48:33.817442;1333;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;Jean Janssen;feminino;dinheiro
2026-04-18 17:45:33.296419;1334;São Paulo;Maurício Peçanha;Smartwatch QCY;Christine Potter;feminino;dinheiro
2026-04-18 20:05:34.080393;1335;Fortaleza;Matheus Pereira;PlayStation 5;Eleanor Penwell;feminino;boleto
2026-04-18 20:11:32.525692;1336;São Paulo;Floriana Peixoto;Smartphone Samsung Galaxy;Janice Blevins;feminino;boleto
2026-04-18 20:42:33.103625;1337;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Sarah Leblanc;feminino;dinheiro
2026-04-19 12:02:34.528751;1338;Fortaleza;Matheus Pereira;PlayStation 5;Mitsue Sites;feminino;cartão de crédito
2026-04-19 14:52:33.709428;1339;Salvador;Carla Montenegro;Smartwatch QCY;Jeffrey Wilkerson;masculino;cartão de crédito
2026-04-19 15:12:34.636505;1340;Natal;João Pedro;Smartphone Samsung Galaxy;Karen Weinman;feminino;boleto
2026-04-19 15:38:34.124692;1341;Natal;João Pedro;Geladeira Eletrolux;Mai Ketchum;feminino;dinheiro
2026-04-19 16:16:33.123419;1342;Natal;João Pedro;Geladeira Eletrolux;Roberta Taylor;feminino;boleto
2026-04-19 16:46:32.951751;1343;Fortaleza;Matheus Pereira;Smartwatch QCY;Eugenia Pulaski;feminino;boleto
2026-04-19 18:07:33.267324;1344;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Nancy Kochel;feminino;dinheiro
2026-04-19 19:21:36.274224;1345;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Margaret Byars;feminino;dinheiro
2026-04-20 12:24:34.271246;1346;São Paulo;Maurício Peçanha;Smartphone Samsung Galaxy;Sarita Hamer;feminino;boleto
2026-04-20 14:28:34.235769;1347;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;John Murphy;masculino;cartão de crédito
2026-04-20 19:49:36.058711;1348;São Paulo;Floriana Peixoto;Smartphone Samsung Galaxy;Freeda Cerna;feminino;cartão de crédito
2026-04-20 20:08:35.221891;1349;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Matt Mcaninch;masculino;cartão de crédito
2026-04-21 12:07:35.210410;1350;São Paulo;Floriana Peixoto;Smartphone Samsung Galaxy;Lula Kumm;feminino;cartão de crédito
2026-04-21 12:32:33.696729;1351;São Paulo;Maurício Peçanha;PlayStation 5;Cornelia Raspberry;feminino;boleto
2026-04-21 13:35:35.175432;1352;Salvador;Francisco José;Smartwatch QCY;Donna Thomas;feminino;boleto
2026-04-21 14:57:34.992015;1353;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Corey Melvin;masculino;dinheiro
2026-04-21 15:36:34.078083;1354;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Pete Schiff;masculino;pix
2026-04-21 16:02:34.238390;1355;São Paulo;Floriana Peixoto;Smartphone Samsung Galaxy;Gilbert Kendrick;masculino;boleto
2026-04-21 16:15:32.364918;1356;Recife;Fernanda Costa;Smartwatch QCY;Christie Seward;feminino;boleto
2026-04-21 17:02:34.748219;1357;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Norman Hall;masculino;pix
2026-04-21 18:39:36.148072;1358;Salvador;Francisco José;PlayStation 5;Paul Tapley;masculino;boleto
2026-04-21 18:49:33.843330;1359;Recife;Carlos Silva;PlayStation 5;Janice Clark;feminino;dinheiro
2026-04-21 19:31:34.181486;1360;Recife;Fernanda Costa;PlayStation 5;Samuel Brophy;masculino;cartão de crédito
2026-04-22 10:06:36.157183;1361;Salvador;Carla Montenegro;Geladeira Eletrolux;Selma Hooper;feminino;dinheiro
2026-04-22 11:01:32.938719;1362;São Paulo;Maurício Peçanha;PlayStation 5;Kelly Lopez;feminino;boleto
2026-04-22 11:48:35.596062;1363;Salvador;Carla Montenegro;Geladeira Eletrolux;Alexandra Hampshire;feminino;cartão de crédito
2026-04-22 13:24:35.013889;1364;Natal;João Pedro;Geladeira Eletrolux;Gena Beard;feminino;boleto
2026-04-22 13:42:32.629925;1365;Fortaleza;Ana Oliveira;Smartwatch QCY;Bonnie Collier;feminino;cartão de crédito
2026-04-22 15:01:32.232921;1366;Recife;Fernanda Costa;Smartphone Samsung Galaxy;Charles Havener;masculino;boleto
2026-04-22 20:31:33.055378;1367;Recife;Fernanda Costa;Geladeira Eletrolux;Stephanie Hyman;feminino;boleto
2026-04-23 15:41:35.272707;1368;São Paulo;Floriana Peixoto;Smartphone Samsung Galaxy;Duane Combes;masculino;cartão de crédito
2026-04-23 17:05:35.804461;1369;Salvador;Carla Montenegro;Smartphone Samsung Galaxy;Mitchel Fournier;masculino;dinheiro
2026-04-24 11:12:33.807740;1370;Salvador;Francisco José;Geladeira Eletrolux;Steve Ryan;masculino;dinheiro
2026-04-24 12:17:36.381712;1371;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Cecil Tejada;masculino;cartão de crédito
2026-04-24 14:10:32.176150;1372;Natal;João Pedro;Smartphone Samsung Galaxy;James Gurry;masculino;dinheiro
2026-04-25 14:06:35.348306;1373;São Paulo;Floriana Peixoto;Smartwatch QCY;Lori Palen;feminino;boleto
2026-04-25 14:11:35.175573;1374;Salvador;Carla Montenegro;Smartphone Samsung Galaxy;Nicole Hanson;feminino;cartão de crédito
2026-04-25 14:55:32.423363;1375;Fortaleza;Matheus Pereira;PlayStation 5;Harold Springer;masculino;dinheiro
2026-04-25 14:56:36.007007;1376;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Lyle Mccosker;masculino;cartão de crédito
2026-04-25 17:16:33.626826;1377;Salvador;Francisco José;Smartwatch QCY;Barbara Denison;feminino;pix
2026-04-25 17:38:32.482059;1378;Natal;João Pedro;PlayStation 5;Jennifer Hyman;feminino;boleto
2026-04-25 18:08:33.373093;1379;São Paulo;Maurício Peçanha;Smartphone Samsung Galaxy;Martha Cosio;feminino;pix
2026-04-26 11:00:32.480880;1380;Recife;Fernanda Costa;Smartwatch QCY;John Navarrete;masculino;cartão de crédito
2026-04-26 13:45:34.974262;1381;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Benjamin Burch;masculino;dinheiro
2026-04-26 14:52:35.174871;1382;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Cyril Brown;masculino;dinheiro
2026-04-26 15:11:33.358482;1383;Natal;João Pedro;Smartphone Samsung Galaxy;Samuel Bender;masculino;cartão de crédito
2026-04-26 17:10:35.486693;1384;Salvador;Francisco José;Geladeira Eletrolux;Imogene Thornton;feminino;cartão de crédito
2026-04-26 17:24:35.799029;1385;Recife;Fernanda Costa;SmartTV OLED 4k TCL;David Salazar;masculino;boleto
2026-04-26 19:43:35.864051;1386;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Sarah Bradford;feminino;dinheiro
2026-04-27 10:45:35.017784;1387;Salvador;Francisco José;Geladeira Eletrolux;Betty Mcmahon;feminino;boleto
2026-04-27 12:25:36.213731;1388;Recife;Fernanda Costa;Smartwatch QCY;Dennis Griffin;masculino;boleto
2026-04-27 16:04:34.339898;1389;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Kay Parker;feminino;cartão de crédito
2026-04-27 16:37:32.879197;1390;Natal;João Pedro;Smartwatch QCY;Whitney Kane;feminino;boleto
2026-04-27 19:05:33.744954;1391;Salvador;Francisco José;Geladeira Eletrolux;Kum Jackson;feminino;cartão de crédito
2026-04-27 20:38:36.358317;1392;Natal;Clara Neves;PlayStation 5;Travis Stinson;masculino;cartão de crédito
2026-04-28 10:09:35.158113;1393;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Judy Lowers;feminino;boleto
2026-04-28 10:41:34.008613;1394;São Paulo;Floriana Peixoto;PlayStation 5;Priscilla Martin;feminino;boleto
2026-04-28 14:23:35.351988;1395;Recife;Carlos Silva;Smartphone Samsung Galaxy;Ron Diehl;masculino;cartão de crédito
2026-04-28 16:38:33.683947;1396;São Paulo;Floriana Peixoto;Smartwatch QCY;Dana Meldahl;feminino;cartão de crédito
2026-04-28 16:52:34.983576;1397;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Donald Sison;masculino;cartão de crédito
2026-04-29 10:25:33.102331;1398;Salvador;Carla Montenegro;Smartphone Samsung Galaxy;Theresa Field;feminino;cartão de crédito
2026-04-29 11:27:34.338598;1399;Salvador;Carla Montenegro;Smartphone Samsung Galaxy;Lisha Foss;feminino;dinheiro
2026-04-29 14:04:32.512374;1400;Salvador;Francisco José;SmartTV OLED 4k TCL;Karma Humphries;feminino;boleto
